Qualification Code,Qualification Title,Qualification Status,Currency Period Start Date,Currency Period End Date,Extent,Scope Start Date,Scope End Date,NSW Delivery Approved,VIC Delivery Approved,QLD Delivery Approved,SA Delivery Approved,WA Delivery Approved,TAS Delivery Approved,NT Delivery Approved,ACT Delivery Approved,International Delivery Approved,Organisation Code,Legal Name,Business name(s),RTO Status,Registration Manager,Legal authority,Initial Registration Date,Registration Start Date,Registration End Date,Registration End Reason,Head Office Physical Address,Head Office location state,Latitude,Longitude,RTO Type,ABN,ACN,URL,CEO Contact Name,CEO Email,CEO Mobile,CEO Phone,Public Enquiries Contact name,Public Enquiries Contact role job title,Public Enquiries Group name,Public Enquiries Organisation,Public Enquiries Email,Public Enquiries Mobile,Public Enquiries Phone,Registration Enquiries contact name,Registration Enquiries Contact role job title,Registration Enquiries Email,Registration Enquiries Mobile,Registration Enquiries Phone,Current Restriction/Regulatory Decision
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Assess only,10/06/2022,17/12/2029,True,False,False,False,False,False,False,False,False,41370,AUSPHIN PTY LTD,Ausphin Institute,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,18/12/2015,18/12/2022,17/12/2029,,"8 Parramatta Sq, PARRAMATTA, NSW, 2150",New South Wales,-33.81652,151.00427,Education/training Business Or Centre: Privately Operated Registered Training Organisation,84155415642,155415642,http://www.ausphininstitute.edu.au,Mrs Rachelle Banta,rachelle@ausphin.edu.au,0433888824,0433888824,,,Student Services,AUSPHIN PTY LTD,info@ausphin.edu.au,,0412599202,Mr. Tolga Yilmaz,Director of Programs and Compliance,tolga@ausphin.edu.au,0412599202,0412599202,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,04/01/2030,True,True,True,True,True,True,True,True,False,41380,Five Diamonds Group Pty Ltd,Glen Institute,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,05/01/2016,05/01/2023,04/01/2030,,"Level 5 310 King St, MELBOURNE, VIC, 3000",Victoria,-37.8189,144.95719,Education/training Business Or Centre: Privately Operated Registered Training Organisation,50607074751,607074751,https://www.glen.edu.au,Mr Phillip Allen Lilley,ceo@glen.edu.au,,0408033434,Mr Phillip Allen Lilley,Admin Officer,,Five Diamonds Group Pty Ltd,contact@glen.edu.au,,0386523990,Mr Phillip Allen Lilley,CEO,ceo@glen.edu.au,,0408033434,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,19/01/2030,True,True,True,True,True,True,True,True,True,41396,ACTION TRAINING ACADEMY PTY LTD,Zest Institute,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,20/01/2016,20/01/2023,19/01/2030,,"Block A, Suite 7A,, 3 Zamia Street, Sunnybank, QLD, 4109",Queensland,-27.57095,153.06045,Education/training Business Or Centre: Privately Operated Registered Training Organisation,89616867022,616867022,http://zestinstitute.edu.au/,Mr. Pragnesh Joshi,josh@zestinstitute.edu.au,0434400340,0434400340,,,Reception,ACTION TRAINING ACADEMY PTY LTD,enquiries@zestinstitute.edu.au,,(07)33233622,Ms. Pragnesh Joshi,CEO,josh@zestinstituite.edu.au,,0434400340,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,31/01/2030,False,True,False,False,False,False,False,False,False,41406,VERITAS EDUCATION PTY LTD,VERITAS INSTITUTE AUSTRALIA,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,01/02/2016,01/02/2023,31/01/2030,,"6-24 Moorabool St, GEELONG, VIC, 3220",Victoria,-38.14458,144.36171,Education/training Business Or Centre: Privately Operated Registered Training Organisation,53608039032,608039032,,Mr Vikrant Vikrant,veritaseducation@outlook.com,0405708777,0405708777,Mrs Nidhi Taluja,CEO,,VERITAS EDUCATION PTY LTD,Nidhi@veritas.edu.au,0452669007,0435147434,Mrs Nidhi Taluja,CEO,Nidhi@veritas.edu.au,0452669007,0435147434,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,09/02/2030,True,True,True,True,True,True,True,True,False,41418,AVENTIA INSTITUTE PTY LTD,Aventia Institute,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,10/02/2016,10/02/2023,09/02/2030,,"57 Sanders St, UPPER MOUNT GRAVATT, QLD, 4122",Queensland,-27.55894,153.08184,Education/training Business Or Centre: Privately Operated Registered Training Organisation,47603908005,603908005,http://www.aventia.edu.au,Mrs Amarpreet Kaur Virk,amarpreet@aventia.edu.au,0439077133,0731133213,,,Reception,AVENTIA INSTITUTE PTY LTD,info@aventia.edu.au,,0731133213,Mrs Amarpreet Kaur Virk,CEO,amarpreet@aventia.edu.au,0439077133,0731133213,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,15/02/2023,True,True,True,True,True,True,True,True,False,41422,AUSTRALIA ACADEMY INTERNATIONAL PTY LTD,National Institute of Education and Technology,Current (re-registration pending),Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,16/02/2016,16/02/2016,15/02/2023,"Registration period expired, registration is taken to continue while a renewal application is considered.","Brisbane Technology Park, 7 Clunies Ross Court, Eight Mile Plains, QLD, 4113",Queensland,-27.57721,153.09513,Education/training Business Or Centre: Privately Operated Registered Training Organisation,32607251623,607251623,http://www.niet.edu.au,Mr Ting Yue,troy.yue@niet.edu.au,0433996609,0731171772,Mr Ting Yue,CEO,,AUSTRALIA ACADEMY INTERNATIONAL PTY LTD,troy.yue@niet.edu.au,0433996609,0731171772,Mr Ting Yue,CEO,troy.yue@niet.edu.au,0433996609,0731171772,True
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,18/12/2029,True,True,True,True,True,True,True,True,False,41428,VANSHRAJ ENTERPRISES PTY LTD,Victorian Academy Of Commerce and Technology Startups,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,24/02/2016,24/02/2023,18/12/2029,,"171 Sydney Road, Coburg, VIC, 3058",Victoria,-37.75047,144.9648,Education/training Business Or Centre: Privately Operated Registered Training Organisation,64600078886,600078886,,Mr Amitava Banerjee,amitbanerjee282@hotmail.com,0420925727,0399953642,Mr Amitava Banerjee,CEO,,VANSHRAJ ENTERPRISES PTY LTD,vactsedu@gmail.com,0420925727,0420925727,Mr Amitava Banerjee,CEO,vactsedu@gmail.com,0420925727,0420925727,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,03/03/2030,True,True,True,True,True,True,True,True,False,41437,NEWTON COLLEGE PTY. LTD.,NEWTON COLLEGE,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,04/03/2016,04/03/2023,03/03/2030,,"Level 10 190 Queen St, MELBOURNE, VIC, 3000",Victoria,-37.81407,144.96055,Education/training Business Or Centre: Privately Operated Registered Training Organisation,75609329973,609329973,http://www.newton.edu.au,Mr Tushar Bhargava,admin@newton.edu.au,+61434424456,+61399372656,Mr Tushar Bhargava,Chief Executive Officer,,NEWTON COLLEGE PTY. LTD.,admin@newton.edu.au,+61434424456,+61399372656,Mr Tushar Bhargava,Chief Executive Officer,admin@newton.edu.au,+61434424456,+61399372656,True
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,06/04/2032,True,True,True,True,True,True,True,True,False,41458,THINKGATE LEARNING PTY LTD,Atlantis College of Management,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,24/03/2016,07/04/2025,06/04/2032,,"Level 14 474 Flinders St, MELBOURNE, VIC, 3000",Victoria,-37.81989,144.9583,Education/training Business Or Centre: Privately Operated Registered Training Organisation,91605275536,605275536,http://www.atlantis.edu.au,Mr Kannan Muthusamy,info@atlantis.edu.au,0431906879,0396147857,Mr Kannan Muthusamy,CEO,,THINKGATE LEARNING PTY LTD,info@atlantis.edu.au,0431906879,0396147857,Mr Kannan Muthusamy,Chief Executive Officer,info@atlantis.edu.au,0431906879,0396147857,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,18/04/2030,True,True,True,True,True,True,True,True,False,41477,GAMMA EDUCATION & TRAINING PTY. LTD.,GAMMA COLLEGE,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,19/04/2016,19/04/2023,18/04/2030,,"252 St Pauls Tce, FORTITUDE VALLEY, QLD, 4006",Queensland,-27.45702,153.03026,Education/training Business Or Centre: Privately Operated Registered Training Organisation,60609769379,609769379,http://www.gamma.edu.au,Mrs. Kiran Wirring,ceo@gamma.edu.au,433530589,730757099,Mrs. Kiran Wirring,Chief Executive Officer,,GAMMA EDUCATION & TRAINING PTY. LTD.,ceo@gamma.edu.au,433530589,730757099,Mr. Harpreet wirring,Campus Manager,h.wirring@gamma.edu.au,,0433572424,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,16/04/2030,False,True,False,False,False,False,False,False,False,41480,DOLPH LEARNING PTY. LTD.,Dolph Business School,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,18/04/2016,18/04/2023,16/04/2030,,"946 High St, RESERVOIR, VIC, 3073",Victoria,-37.71801,145.00763,Education/training Business Or Centre: Privately Operated Registered Training Organisation,11608707115,608707115,http://dolph.edu.au/,Mr George Thomas,george@dolph.edu.au,+610390777550,0390777550,Mr. Calvin Gomez,Admissions & Student Support Officer,,DOLPH LEARNING PTY. LTD.,admissions@dolph.edu.au,,0390777550,Mr George Thomas,CEO,admissions@dolph.edu.au,,1300236574,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,27/04/2030,True,True,True,True,True,True,True,True,False,41489,LEAD COLLEGE PTY LTD,,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,29/04/2016,29/04/2023,27/04/2030,,"Level 1 841 George St, HAYMARKET, NSW, 2000",New South Wales,-33.88025,151.20488,Education/training Business Or Centre: Privately Operated Registered Training Organisation,63604422853,604422853,http://www.leadcollege.edu.au,Mr David GARNER,davidg@leadcollege.edu.au,0411045136,0286685676,Mr David GARNER,Director Operations,,LEAD COLLEGE PTY LTD,davidg@leadcollege.edu.au,0411045136,0286685676,Mr David GARNER,Director Operations,davidg@leadcollege.edu.au,0411045136,0286685676,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,15/01/2024,04/05/2030,True,True,True,True,True,True,True,True,False,41495,Australian Professional Training Academy Pty Ltd,Invicta Technical College,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,05/05/2016,05/05/2023,04/05/2030,,"175 Cleveland St, REDFERN, NSW, 2016",New South Wales,-33.88901,151.2003,Education/training Business Or Centre: Privately Operated Registered Training Organisation,76609167535,609167535,https://www.invicta.edu.au/,Mrs Ayesha Hossain,ayesha.hossain@invicta.edu.au,425456644,425456644,Dr Shumaila Khurshid,Academic Coordinator,,Australian Professional Training Academy Pty Ltd,shumaila.khurshid@invicta.edu.au,,0293367566,Mr Sayeed Anwar,Director,admin@invicta.edu.au,0425456644,0293367566,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,05/05/2025,True,True,True,True,True,True,True,True,False,41498,LUMINOUS EDUCATION PTY. LTD.,Canberra Valley Institute,Current (re-registration pending),Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,07/05/2016,07/05/2023,05/05/2025,"Registration period expired, registration is taken to continue while a renewal application is considered.","Office 4 15 Moore St, CANBERRA, ACT, 2601",Australian Capital Territory,-35.27617,149.12793,Education/training Business Or Centre: Privately Operated Registered Training Organisation,95609476673,609476673,https://cvi.edu.au/,Ms Feiya Dai,ceo@cvi.edu.au,0414236915,0414236915,Mr Nitin Sharma,Director,,LUMINOUS EDUCATION PTY. LTD.,info@cvi.edu.au,,0414236915,Mr Nitin Sharma,Director,info@cvi.edu.au,,0414236915,True
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,31/05/2030,False,False,True,False,False,False,False,False,False,41501,GRIFFIN COLLEGE OF MANAGEMENT & TECHNOLOGY PTY. LTD.,Griffin College,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,13/05/2016,13/05/2023,31/05/2030,,"Level 8 116 Adelaide St, BRISBANE CITY, QLD, 4000",Queensland,,,Education/training Business Or Centre: Privately Operated Registered Training Organisation,56603857085,603857085,http://www.griffin.edu.au,Mrs. Kamanjeet Kaur Brar,ceo@griffin.edu.au,0423658298,+61731065394,Mrs Kamanjeet Kaur Brar,CEO,,GRIFFIN COLLEGE OF MANAGEMENT & TECHNOLOGY PTY. LTD.,info@griffin.edu.au,0423658298,+61731065394,Mrs. KAMANJEET BRAR,CEO,compliance@griffin.edu.au,,+61731065394,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,25/05/2030,True,True,True,True,True,True,True,True,False,41509,Berkeley Education Pty Ltd,Global Training Academy,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,26/05/2016,26/05/2023,25/05/2030,,"Suite 17, 41-45 Rickard Road, Bankstown, NSW, 2200",New South Wales,-33.91417,151.03804,Education/training Business Or Centre: Privately Operated Registered Training Organisation,20609602637,609602637,,Mr Manoj Nanda,manusonu2016@gmail.com,0478247680,0478247680,Mr Manoj Nanda,CEO/PEO,,Berkeley Education Pty Ltd,manusonu2016@gmail.com,0478247680,0478247680,Mr Manoj Nanda,CEO/PEO,manusonu2016@gmail.com,0478247680,0478247680,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,02/06/2030,True,True,True,True,True,True,True,True,False,41517,SRBM GROUP AUSTRALIA PTY. LTD.,Swiss Institute Australia,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,03/06/2016,03/06/2023,02/06/2030,,"Level 1 416-420 Collins St, MELBOURNE, VIC, 3000",Victoria,-37.81344,144.97383,Education/training Business Or Centre: Privately Operated Registered Training Organisation,20138306108,138306108,http://www.swiss.edu.au,Mr. MD Ali Asgar Razu,info@swiss.edu.au,1300001253,0343094084,Mr. MD Ali Asgar Razu,Chief Executive Officer,,SRBM GROUP AUSTRALIA PTY. LTD.,info@swiss.edu.au,1300001253,0343094084,Mr. MD Ali Asgar Razu,Chief Executive Officer,info@swiss.edu.au,1300001253,0343094084,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,20/06/2026,False,False,True,False,False,False,False,False,False,41531,Enhance College Pty Ltd,Enhance College of Technology,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,21/06/2016,21/06/2023,20/06/2026,,"Level 2 12-14 Wentworth St, PARRAMATTA, NSW, 2150",New South Wales,-33.819172,151.005687,Education/training Business Or Centre: Privately Operated Registered Training Organisation,82165871572,165871572,http://enhance.edu.au,Mr Choudhary Jitendra Singh,ceo@enhance.edu.au,0432860048,0432860048,Mr Choudhary Jitendra Singh,CEO,,Enhance College Pty Ltd,info@enhance.edu.au,,+610432860048,Mr Choudhary Jitendra Signh,CEO,info@enhance.edu.au,,+610432860048,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,20/06/2030,True,True,True,True,True,True,True,True,False,41532,New York College Pty Ltd,VOCATIONAL CAREERS INSTITUTE,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,21/06/2016,21/06/2023,20/06/2030,,"310 Montague Rd, WEST END, QLD, 4101",Queensland,-27.48111,153.00509,Education/training Business Or Centre: Privately Operated Registered Training Organisation,70610034985,610034985,,Mr Gurtej Chahal,director@vocareersinstitute.edu.au,0433992826,0433992826,Mr Gurtej Singh Chahal,Chief Executive Officer,,New York College Pty Ltd,ceo@vocareersinstitute.edu.au,0433992826,0433992826,Mr Gurtej Singh Chahal,Chief Executive Officer,ceo@vocareersinstitute.edu.au,0433992826,0433992826,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,26/06/2030,True,True,True,True,True,True,True,True,False,41536,PAKENHAM INSTITUTE PTY LTD,,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,27/06/2016,27/06/2023,26/06/2030,,"Unit 2 66-68 Main St, PAKENHAM, VIC, 3810",Victoria,-38.07633,145.48067,Education/training Business Or Centre: Privately Operated Registered Training Organisation,14163295029,163295029,http://www.wri.edu.au,Mr Nikhil Sharma,pakenhaminstitute@gmail.com,0435779544,0435779544,Mr Nikhil Sharma,CEO,,PAKENHAM INSTITUTE PTY LTD,pakenhaminstitute@gmail.com,0435779544,0435779544,Mr Nikhil Sharma,CEO,pakenhaminstitute@gmail.com,0435779544,0435779544,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,27/10/2023,26/06/2030,True,True,True,True,True,True,True,True,False,41539,AUSTRALIAN COLLEGE OF TECHNICAL TRAINING PTY LTD,Vardhan Institute of Management and Technology,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,27/06/2016,27/06/2023,26/06/2030,,"Unit 2 48 Gordon Ave, GEELONG WEST, VIC, 3218",Victoria,-38.14368,144.34847,Education/training Business Or Centre: Privately Operated Registered Training Organisation,13610002643,610002643,,Mr Lakhwinder Singh,ceo@vimt.edu.au,0449522818,0449522818,Mr Lakhwinder Singh,CEO,,AUSTRALIAN COLLEGE OF TECHNICAL TRAINING PTY LTD,ceo@vimt.edu.au,0449522818,0449522818,Mr Lakhwinder Singh,CEO,ceo@vimt.edu.au,0449522818,0449522818,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,07/07/2026,True,False,False,False,False,False,False,False,False,41543,NEW ERA INSTITUTE PTY LTD,,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,07/07/2016,08/07/2019,07/07/2026,,"13 & 14, 100 George Street, WINDSOR, NSW, 2756",New South Wales,-33.60112,150.76488,Education/training Business Or Centre: Privately Operated Registered Training Organisation,37606401129,606401129,http://www.newerainstitute.com.au,Ms. Nahed Ghassani,info@newerainstitute.edu.au,0405843684,+61289646457,Ms. Nahed Ghassani,CEO,,NEW ERA INSTITUTE PTY LTD,info@newerainstitute.edu.au,0405843684,+61289646457,Ms. Nahed Ghassani,CEO,info@newerainstitute.edu.au,0405843684,+61289646457,False
